username,handle,postDate,responding,retweets,likes
Diah Agustina,@DiahAgustinaWu1,2023-04-27T06:26:29.000Z,"Syarat dan ketentuan lomba Content Creator Competition @IndiHome bisa kamu baca di sinihttps://indihome.co.id/lomba-konten-indihome…#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia indihome.co.idLomba Konten IndiHome | IndiHomeIndiHome layanan Triple Play dari Telkom yang terdiri dari Telepon Rumah, Internet on Fiber (up to 100 Mbps) dan Interactive TV dilengkapi fitur canggih lainnya",,
Imawan Anshari,@awanmalangit,2023-04-27T06:26:17.000Z,"Selamat berlomba dengan membuat konten yang menarik guys, semoga kita bisa sama-sama menang dalam kontes Content Creation Competition dari @IndiHome ini ya. Aamiin…. #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 22",,
Teh Celup Haneut,@DiCapriadi,2023-04-27T06:25:56.000Z,"Ehh iya, kebetulan ada lomba ngonten bersama @IndiHome nih, gasskeun lah upload konten kebersamaan kamu bersama keluarga saat berkegiatan di rumah memanfaatkan internet provider#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",2,1
Imawan Anshari,@awanmalangit,2023-04-27T06:25:16.000Z,"Untuk informasi detail tentang syarat dan ketentuan dari content creation competition yang diadakan oleh @IndiHome ini, teman-teman sila cek informasinya pada link berikut ini ya.https://indihome.co.id/lomba-konten-indihome…#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia indihome.co.idLomba Konten IndiHome | IndiHomeIndiHome layanan Triple Play dari Telkom yang terdiri dari Telepon Rumah, Internet on Fiber (up to 100 Mbps) dan Interactive TV dilengkapi fitur canggih lainnya",1,1
farhati mardhiyah,@farhatimardhiah,2023-04-27T06:24:57.000Z,"Dah lah, serunya punya toddler pas libur lebaran bakal jadi ide lomba content creation competition dari @IndiHome Biar gak lewatin hadiah jutaan rupiah, maksimalkan momen heboh+ happy si toddler #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia GIFALT",3,3
eka fl,@ekafl_,2023-04-27T06:24:49.000Z,wahai kaum blogger dan content creator!! yuk ikutan content creation  competition-nya @IndiHome dengan hadiah total 165 juta!!!! wow banget kan yaaa?? yuk ikutan#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ,,3
,@april_hamsa,2023-04-27T06:24:43.000Z,"Alhamdulillah, di rumah ortu juga ada koneksi internet @IndiHome, jadi urusan berselancar di dunia maya dan posting2 blog serta medsos lancar jayaaa#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 29",,
Siwi Ragil,@siwiragils,2023-04-27T06:24:06.000Z,"Ngomong2 soal ide kreatif buat konten, pas banget nih aku mau ngasih tau kalo @IndiHome lg ngadain Content Creation Competition  Selengkapnya kalian bisa ceki2 disini yaa..https://indihome.co.id/lomba-konten-indihome…#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",1,2
Imawan Anshari,@awanmalangit,2023-04-27T06:19:22.000Z,"Nah, ngomongin tentang bikin konten, teman-teman sudah pada tahu belum? kalo saat ini ada lomba bikin konten yg diadakan oleh @IndiHome dengan tema “Berkonten Ria Bersama IndiHome” loh! ayo pada ikutan yo..#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,2
www.indrifairy.com,@indrifairy,2023-04-27T06:18:46.000Z,"So mulai sekarang siapkan ide konten kamu, bisa eksplorasi apapun mengenai @IndiHome Lalu tuangkan Ide cemerlang dan kreatifmu tersebut dalam bentuk karya tulis maupun karya visual #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",1,
Nurhilmiyah,@HilmiaHalim,2023-04-27T06:18:22.000Z,Libur lebaran bisa digunakan buat cari ide dan inspirasi biar tambah pede ikutan Content Creation Competition dari @IndiHome #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 16,,
efri deplin,@efrideplin87,2023-04-27T06:18:01.000Z,"Penonton eh pemirsa bikin konten seru yuk Karena @IndiHome , disini kita bakal dapat hadiah hingga jutaan rupiah Cek aja langsung, kalo ga percaya tanya aja Pak Haji hihi http://indihome.co.id/lomba-konten-i… #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
Ubay | Blogger Padang,@beyubaystory,2023-04-27T06:17:53.000Z,Selama libur lebaran lancar aja akses internetnya karena gunakan @IndiHome  yg kualitas layanannya terjaga sehingga buat para pemudik nyaman selama libur lebaran. Aku pun merasakannya sehingga bisa #BerkontenRiaBersamaIndiHome dengan #AktivitasTanpaBatas utk #InternetnyaIndonesia 28,,
"Review Drakor, Kmovie, Czennie (.◜◡◝)",@LendyReny,2023-04-27T06:17:48.000Z,"Kalo urusan PCD mah.. masih banget!Sampe kapanpun.Buat yg masi pengen nonton 7DREAM atau bujang NCT yg lain, pantengin terus kabar mereka melalui sosmed menggunakan internet cepat @IndiHome ya..#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
Melysa Luthiasari,@Melyluthia,2023-04-27T06:17:47.000Z,"Sooo, jangan sia sia kan deh momen libur lebarannya, karena kita juga bisa sekalian ikut lomba foto atau video konten libur lebaran saat mudik atau kumpul keluarga bareng @IndiHome loh.#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 121",,1
farhati mardhiyah,@farhatimardhiah,2023-04-27T06:17:11.000Z,"Untungnya di rumah orangtua + mertua udah pasang wifi @IndiHome Pas anak susah makan, dirayu sambil nonton YouTube sebentar  kadang momen liburan gitu rules di rumah agak dikendorin yaa#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
www.indrifairy.com,@indrifairy,2023-04-27T06:13:18.000Z,"Kalian bisa ikutan Berkonten Ria Bersama @IndiHome lewat Lomba Karya Tulis, terdiri dari:• Blog Competition• Journalist Competition#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,
Teh Celup Haneut,@DiCapriadi,2023-04-27T06:13:08.000Z,"Jangan lupa kalau di momen-momen jarang kek  kumpul keluarga, harus diabadikan aktifitasnya, juga manfaatkan internet provider @IndiHome untuk upload ramean di sosial media masing-masing#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,
_agunghan,@_agunghan,2023-04-27T06:12:52.000Z,"Berbagi keseruan lebaran, benar benar sat set. @IndiHome  by Telkom Indonesia, bisa diandalkan untuk jaringan internet. #Berkontenriabersamaindihome#AktivitasTanpaBatas#InternetnyaIndonesia ",,1
Bidadari Magang,@mude_mudrikah,2023-04-27T06:12:26.000Z,"Oia buat temen2 yg suka buat konten di sosial media atau nulis di blog, aku ada info menarik lohYuk ikutan "" Content Creation Competition "" bersama @IndiHomeHadiahnya WOW banget loh hinggaa 165jt#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
Achmad Humaidy,@me_idy,2023-04-27T06:11:37.000Z,"Ngomongin konten kreator, ternyata @IndiHome  mengadakan kompetisi lagi nih setelah sebelumnya sukses menggelar lomba blog. Tahun 2023 ini sedang berlangsung Content Creation Competition (3C). #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 35",,
Nabilla,@NabillaDP,2023-04-27T06:10:55.000Z,Untung juga di rumah bapak sudah pasang @indihome dan ibu semakin piawai dalam memakai gawai. Semua pelanggan datang dengan mengontak via wa dan kadang ada yg tau dari google bussiness.#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 32,,
"Review Drakor, Kmovie, Czennie (.◜◡◝)",@LendyReny,2023-04-27T06:10:46.000Z,"Tapi sejujurnya yahSlama Ramadan kemarin, NCT DREAM kan lagi world Tour yah..Aku selalu pantengin kemana pun uri DREAMIES manggung.Enaknya menggunakan @IndiHome tuh kebutuhan Internet lancar, terpenuhi#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
Nurhilmiyah,@HilmiaHalim,2023-04-27T06:09:50.000Z,"Duh, gak kebayang deh kalau gak ada wifi @IndiHome gimana online nya ya para ponakan dan adik² saya di rumah ...#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 21",,
Novitania,@akunovitania,2023-04-27T06:09:36.000Z,"Yup, calling all content creator, yuk ikutan Lomba Konten @IndiHome hadiahnya kece banget lho! Ada lomba Karya Visual berupa Foto dan Video, selain itu juga ada Karya Tulis lho! #BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,2
dian kusumawardani,@dee_arif,2023-04-27T06:04:54.000Z,"Tema lomba dari @indihome ini adalah ""Berkonten Ria Bersama IndiHome""#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia ",,1
dian kusumawardani,@dee_arif,2023-04-27T06:03:51.000Z,"Atau buat kamu yang suka banget bikin konten, bisa lho ikutan lomba dari @IndiHome#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 19",,
Bidadari Magang,@mude_mudrikah,2023-04-27T06:03:37.000Z,"Alhmdulillahnya skrg udh serba canggih, jadi kami bisa ttap silaturahmi via videocallMskipun di kampung tp berkat jaringan internet @IndiHomeKita bisa lancar berkomunikasi#BerkontenRiaBersamaIndiHome #AktivitasTanpaBatas #InternetnyaIndonesia 32",,
"Review Drakor, Kmovie, Czennie (.◜◡◝)",@LendyReny,2023-04-27T06:02:40.000Z,"Meski pulkam, kudu tetep kerja?Pastinya bisa doonk.. karena #BerkontenRiaBersamaIndiHome @IndiHome adalah layanan provider internet rumah terbaik.#AktivitasTanpaBatas #InternetnyaIndonesia ",,1
gian,@gian_gians,2023-04-27T05:37:08.000Z,"Membalas @IndiHomeCare @Telkomsel  dan 3 lainnya Min,lu punya datanya kan? Telpon aj teman ane itu, krn dia merasa gk punya tunggakan,lalu jelasin itu tunggakan apaan. Ngakak ane",,
mbak2,@ninininuu,2023-04-27T05:36:45.000Z,"@IndiHome#InternetnyaIndonesia #AktivitasTanpaBatas #ContentCreatorCompetition #LombaBlogIndiHome kompasiana.comIngin Berkonten Ria dengan Jaringan Stabil dan Murah? Pakai Provider Apa Ya?Profesi Konten Kreator di masa kini mulai marak digandrungi oleh setiap kalangan. Guna menunjang aktivitas, Provider Internet apa sih yang cocok?",,
IndiHomeCare,@IndiHomeCare,2023-04-27T05:35:35.000Z,"Membalas @gian_gians @Telkomsel  dan 3 lainnya Hai, Kak Gian. Guna pengecekan lebih lanjut berkenan menginformasikan data-data yang sebelumnya sudah di informasikan sebelumnya melalui DM. Terima kasih -Akio",,
rap | Suiswap,@rafiiprtma,2023-04-27T05:31:55.000Z,@IndiHome tolong perbaiki isp anda sat. masa dari h-4 lebaran sampe sekarang main valo selalu packet loss. muhasabah diri anda. kasian saya mau naik plat ga jadi jadi gara gara internet anda sampah. 177,,
DEL⁷ || REST,@piupoty,2023-04-27T05:05:22.000Z,"Minnn tolongin gwejjj @IndiHomeCare @IndiHome jaringannyaa kenpaaa lemot bgttt, tiap main game pingnyaa tinggi  kasihan skill saya min klo gamain!! Udh cupu makin cupu nanti tolonggg dongggg 137",,
IndiHomeCare,@IndiHomeCare,2023-04-27T04:54:12.000Z,"Membalas @IndiHomeCare dan @IndiHome Jika masih berkendala Kakak bisa informasikan melalui DM nomor internet, atas nama, alamat, jumlah tagihan terakhir dengan status lunas, tanggal pembayaran terakhir dengan status lunas dan relasi dengan pemilik IndiHome ya Kak. -Akio(2/2)",,
IndiHomeCare,@IndiHomeCare,2023-04-27T04:54:04.000Z,"Membalas @sya_comfortzone dan @IndiHome Hai, Kak.  Jika koneksinya Down pastikan kabel patch cord (berwarna hitam/kuning, ujung berwarna biru) terpasang/tertancap dengan kencang dan benar. Lalu, tunggu sampai lampu power, PON/LINK, internet, dan WiFi pada modem menyala. Setelah itu coba koneksikan kembali. (1/2)",,
IndiHomeCare,@IndiHomeCare,2023-04-27T04:51:46.000Z,"Membalas @levinaardia dan @IndiHome Halo, Kak Levina. DM Kakak sudah direspons, silakan dicek kembali DM dari kami. Terima kasih. -Akio",,
IndiHomeCare,@IndiHomeCare,2023-04-27T04:43:09.000Z,"Membalas @adheth15 dan @IndiHome Siang, Kak Aditya.Vexa sudah bantu buka isolir dari sistem dan silakan dicoba kembali, disarankan hapus pesan ini karena data pelanggan( nomor internet/telepon/Handphone) bersifat privasi. Ditunggu konfirmasi selanjutnya via DM kami @IndiHomeCare. Terima kasih -Vexa",1,
mamakmumdak,@mamakmumdak,2023-04-27T04:37:21.000Z,dear @IndiHome kenapa internet di tempat saya selalu putus2 pls help 431,,
tanto,@bektrant,2023-04-27T04:25:49.000Z,"Membalas @IndiHomeCare karena via DM dicuekin, saya posting disini aja..bayar paket sebulan hampir 300rb, tp dapatnya cuma segini..mantapp bener deh @IndiHome",,
Tovix Barker,@TovixBarker,2023-04-27T03:21:03.000Z,Payah banget indihome sering bermasalah@IndiHomeCare @IndiHome @IndihomeJTD @YogyaIndihome GIF,,
IndiHomeCare,@IndiHomeCare,2023-04-27T03:16:51.000Z,"Membalas @nctrnlsunshine dan @IndiHome Hai, Kak Boby. DM Kakak sudah direspons, silakan dicek kembali DM dari kami. Terima kasih. -Akio",,
Era,@DeeDinanti,2023-04-27T03:06:58.000Z,"@IndiHome mau melaporkan router ada yg putus kabelnya, bisa kemana ya? ",,
Monster~,@al_monster12,2023-04-27T02:30:19.000Z,@IndiHomeCare @IndiHome min internetnya gak bisa kenceng lagi yaak ganggu kerjaan biasanya gak gini 111,,
Gila(ng),@gelengcf,2023-04-27T02:14:23.000Z,@IndiHome tempat saya WiFi nya untuk searching ataupun. YouTube bisa tapi begitu membuat panggilan wa atau melihat cctv dari hp tidak bisa. Mohon dibantu 141,,
zee,@lavendermour,2023-04-27T02:13:23.000Z,wifi saya knp eror ya? @IndiHome 1186,,
Bismillah Bisa,@Bisakalokepepet,2023-04-26T16:47:46.000Z,saya pengen naik speed internetnya @IndiHome 236,,
Bensutoyo,@bensutoyo,2023-04-26T16:47:30.000Z,internet gangguan nih @IndiHome 21.179,,
Tessa Tesera,@Tessa_Tessera,2023-04-26T16:46:56.000Z,@IndiHome selamat malam admin 121,,
Safana,@Safanaa_id,2023-04-26T16:46:20.000Z,@IndiHome  heeyy 121,,
kang Muh,@muhzadit,2023-04-26T16:46:08.000Z,Bangun Kreativitas Konten Dengan @IndiHome Telkom Provider Internetnya Indonesia https://kompasiana.com/muhzadit/644953a708a8b5618d7a0512/bangun-kreativitas-konten-dengan-indihome-telkom-provider-internetnya-indonesia?utm_source=Twitter&utm_medium=Refferal&utm_campaign=Sharing_Mobile… #InternetnyaIndonesia  #AktivitasTanpaBatas  #ContentCreationCompetition #LombaBlogIndiHome kompasiana.comBangun Kreativitas Konten Dengan IndiHome Telkom Provider Internetnya IndonesiaTemukan bagaimana Internet Provider Telkom Indonesia dapat membantu meningkatkan kreativitas konten Anda dengan kecepatan internet yang tinggi..,,
Mutiara Hati,@RBambapuang,2023-04-26T16:46:02.000Z,bisa bantu ga min? @IndiHome 131,,
Ibrahim Mukni,@MukniMuk94470,2023-04-26T16:45:44.000Z,@IndiHome cek dm please min cepet 116,,
sifa,@sifhafauzia,2023-04-26T16:12:14.000Z,@IndiHomeCare @IndiHome kenape si lu bermasalah jam2 segini 1124,,1
ami,@amiiiimiimi,2023-04-26T16:00:28.000Z,"Membalas @tono_tomotono dan @IndiHomeCare ga heran indihome, ntah jaringan jadi lemot atau ilang tiba tiba. udah ga keitung dumelin ni wifi. udah mahal, speed pelit, promo user baru lebih diuntungin sedangkan yg langganan udah 5 tahun lebih ga dapet bonus apa apa. kan bikin kesel @IndiHome",,
Villlainn,@Z4KI_03,2023-04-26T15:53:01.000Z,"Tolonglah @IndiHome ping gak stabil,packet loss muluMasa 2 perangkat nyambung aja gabisa buat apa apa 2157",,1
anca,@0108dump,2023-04-26T15:52:25.000Z,lu bs gak sih gausah ngelag kl lg main game bayar mahal2 sinyal kek anj @IndiHomeCare @IndiHome 22106,,2
Kidz,@turukidsz,2023-04-26T15:16:20.000Z,indihome dihina hina tetep ramah tuh bang@IndiHomeCare @IndiHome Kutip Tweetman@murayameen·26 AprMembalas @txtdarigajelaslu bilang mahal pake bold dicapslock aja udh gasopan itu tolol,,
gian,@gian_gians,2023-04-26T14:58:09.000Z,"Membalas @ranahroondee @txtdrimedia  dan 3 lainnya Waduh,sama kayak teman ane dong y bang..wkwkkkk g rada2",,
BodatAmat,@reffyabhia,2023-04-26T14:54:41.000Z,@IndiHome @IndiHomeCare ini download semua stuck 1mb/s kenapa aduh 241,,
Dimas Pradipta,@DimsPradipta,2023-04-26T14:38:12.000Z,Ada sesuatu yg dirindukan kalau keluar rumah @IndiHome #IndiHome #AktifitasTanpaBatas #SambutHarapanBaru ,,
oden's,@yamaozuki,2023-04-26T12:37:55.000Z,lama ih lemot @IndiHome 2140,,
Stu.zein,@StefanAlbert_,2023-04-26T12:37:45.000Z,@IndiHome saya pengen tanya 126,,
DNE,@enakcoeg,2023-04-26T12:22:40.000Z,Membalas @bullbear_ai @IndosatCare @XLAxiata_Tbk @IndiHome #bullbearai $AIBB #memecoins #memecoin #AI,,1
Valencianes Hanna .N,@valencia_nez,2023-04-26T12:12:15.000Z,"@IndiHomeCare @IndiHome malam min, mau tanya bagaimana caranya utk mengganti paket data? 217",,
toofastbby,@avoirrez,2023-04-26T12:07:00.000Z,"Hallo @IndiHome saya kemarin melakukan pembayaran internet melalui aplikasi myIndihome, dengan metode pembayaran kartu debit/kredit, saldo sudah terpotong namun pada aplikasi status belum berubah 189",,
Ghifari ➳,@ghifari_id,2023-04-26T11:42:33.000Z,Membalas @ghifari_id dan @IndiHomeCare @IndiHomeCare @IndiHome,,
✧,@berryp4ncake,2023-04-26T11:25:15.000Z,@IndiHomeCare @IndiHome kenapa ya lemot terus hHhhhhhh capek 245,,
Rinaldi14,@Rinaldi1414,2023-04-26T11:00:12.000Z,@IndiHome cek dm ya Min.. 130,,
aman aja x,@yudaxml,2023-04-26T10:43:55.000Z,@IndiHome lemottt bgt brooo 230,,
sugadaddy,@punyanyasuga_,2023-04-26T10:41:25.000Z,Membalas @fyuhhc @IndiHomeCare dan @IndiHome masih gangguan kah @IndiHomeCare dm nya blm di blas²,,
,@hallow_itsmei,2023-04-26T10:25:38.000Z,Indihome sekarang lelet banget kenapa si @indihome 284,,
ranahronde,@ranahroondee,2023-04-26T10:22:36.000Z,"Membalas @gian_gians @txtdrimedia  dan 3 lainnya Pernah ngalamin, udah laporan utk berhenti langganan, bulan2 berikutnya masih aja ada tunggakan padahal gak dipake. Akhirnya dibantu sales yg lagi masang dirumah ortu buat cabut sama ambil modem, katanya kalo masih ada yg nagih bilang aja udah dicabut dn diambil modemnya",,
Hikki,@Hikkiee,2023-04-26T09:54:22.000Z,indihome @IndiHome ini ga bisa yah kl nge WA org pake 1 acc aja masa gw di wa ampe ada 5 acc loe beda beda !!! ets dah bikin emosi katana mrk merger ama telkomsel? asal ga pake naik2 aja tar taripnya 157,,
Wulan,@wulzie_zie,2023-04-26T09:54:21.000Z,"@IndiHome hallo, jaringan indihome saya indikatornya LOS warna merah. dan akan melakukan pelaporan untuk kendala lebih lanjut bagaimana ya ? terimakasih 4156",,
zhafran,@A_Saepudin474,2023-04-26T09:35:07.000Z,"Janji nya jam 2 siang sampai skarang blm ada petugas, gangguan dari kemarin juga, sangan mengecewakan sekali dengan pelayanan keluahan pelanggan!@IndiHomeCare @IndiHome @Telkomsel @kemkominfo ",,
jimmydwinanto,@jmmydwinanto,2023-04-26T09:34:40.000Z,"@IndiHome Saya ada di kelurahan pamijen, kecamatan baturraden 53151. Saya baru saja mengajukan pemasangan paket indihome, namun setelah dicek, jaringan disini penuh. Kita semua kecewa, tidak bs langsung terpasang hari ini. Katanya sudah antri 3 org. Solusi Jaringan Penuh (ODP)? 277",,
boimjametkuproy,@boimjametkuproy,2023-04-26T09:20:27.000Z,cek tagihan min @IndiHome 248,,
Aska Nugraha,@AskaNugraha9,2023-04-26T09:20:15.000Z,cek dm @IndiHome 114,,
Anze Radha,@AnzeRadha,2023-04-26T09:19:33.000Z,min @IndiHome 118,,
Feri Galung,@ferigalung,2023-04-26T09:12:21.000Z,Membalas @fachridantm @IndiHomeCare dan @IndiHome ,,
Fachri ,@fachridantm,2023-04-26T09:07:43.000Z,Membalas @ferigalung @IndiHomeCare dan @IndiHome waduh berani sekali anda pak wkwkw,,
Feri Galung,@ferigalung,2023-04-26T09:03:34.000Z,"Membalas @fachridantm @IndiHomeCare dan @IndiHome Restart lewat dashboard routernya langsung aja mas, aplikasi myIndihome emang sampah",,
Fachri ,@fachridantm,2023-04-26T08:52:36.000Z,@IndiHomeCare @IndiHome ini serius mau restart modem haru verifikasi NIK dulu? ,,
Bagas Naufal Insani,@BagasN7,2023-04-26T08:50:19.000Z,"@IndiHomeCare @IndiHome tiket laporan saya dari 1 Februari ga ada tindak lanjutnya lagi, mau bikin tiket baru juga ga bisa, dibatasi cuma 1 tiket, restart modem udah berulang kali setiap hari 152",,
.,@makehmakeha,2023-04-26T08:45:14.000Z,"ini kenapa indihome ngelang banget dah kalo main game,gw mau ngerank woii ga nyaman banget mainnya@IndiHomeCare @IndiHome @indihomejkt 145",,
Mugniar,@Mugniar,2023-04-26T07:56:04.000Z,"NGONTEN menjadi ""kata kerja utama"" Mamak setiap harinya. Kali ini Mamak Numpang NGONTEN pada properti anak sulung. @IndiHome#InternetnyaIndonesia #AktivitasTanpaBatas #BerkontenRiaBersamaIndiHome #LombaBlogIndiHome instagram.comMugniar (@mugniar) • Instagram photo",,7
